ID_DOM;nMora;CodIBGE7;CodUF;qMora;R14;R15;R16
5077;5;1600600;16;8;3;2; 
5077;6;1600600;16;8;3;2; 
5077;7;1600600;16;8;3;2; 
5077;8;1600600;16;8;3;2; 
5078;1;5200308;52;5;1;1;134
5078;2;5200308;52;5;3;3;100
5078;3;5200308;52;5;3;2; 
5078;4;5200308;52;5;3;2; 
5078;5;5200308;52;5;3;3;80
5079;1;1506609;15;6;1;1;90
5079;2;1506609;15;6;4;1;150
5079;3;1506609;15;6;3;1;150
5079;4;1506609;15;6;5;2; 
5079;5;1506609;15;6;5;2; 
5079;6;1506609;15;6;5;2; 
5080;1;3301405;33;7;1;2; 
5080;2;3301405;33;7;2;1;580
5080;3;3301405;33;7;3;2; 
5080;4;3301405;33;7;3;2; 
5080;5;3301405;33;7;3;2; 
5080;6;3301405;33;7;3;2; 
5080;7;3301405;33;7;5;2; 
5081;1;4123808;41;2;1;1;130
5081;2;4123808;41;2;4;1;150
5082;1;4126256;41;3;1;2; 
5082;2;4126256;41;3;2;1;900
5082;3;4126256;41;3;3;2; 
5083;1;5219456;52;5;1;1;90
5083;2;5219456;52;5;2;1;150
5083;3;5219456;52;5;4;1;150
5083;4;5219456;52;5;4;1;300
5083;5;5219456;52;5;3;2; 
5084;1;5219456;52;4;1;1;112
5084;2;5219456;52;4;2;1;200
5084;3;5219456;52;4;3;2; 
5084;4;5219456;52;4;3;2; 
5085;1;5219456;52;3;1;1;600
5085;2;5219456;52;3;3;2; 
5085;3;5219456;52;3;3;1;100
5086;1;2917334;29;3;1;1;120
5086;2;2917334;29;3;2;3;200
5086;3;2917334;29;3;3;2; 
5087;1;3300456;33;3;1;1;70
5087;2;3300456;33;3;4;2; 
5087;3;3300456;33;3;4;2; 
5088;1;4208807;42;3;1;2; 
5088;2;4208807;42;3;2;1;400
5088;3;4208807;42;3;3;2; 
5089;1;4305108;43;4;1;1;397
5089;2;4305108;43;4;3;2; 
5089;3;4305108;43;4;3;2; 
5089;4;4305108;43;4;7;2; 
5090;1;5220603;52;5;1;1;344
5090;2;5220603;52;5;2;1;700
5090;3;5220603;52;5;4;2; 
5090;4;5220603;52;5;3;2; 
5090;5;5220603;52;5;3;2; 
5091;1;1508035;15;6;1;1;90
5091;2;1508035;15;6;2;1;450
5091;3;1508035;15;6;3;2; 
5091;4;1508035;15;6;3;2; 
5091;5;1508035;15;6;7;1;20
5091;6;1508035;15;6;7;1;20
5092;1;5213103;52;6;1;1;200
5092;2;5213103;52;6;3;2; 
5092;3;5213103;52;6;7;1;100
5092;4;5213103;52;6;7;1;100
5092;5;5213103;52;6;8;1;150
5092;6;5213103;52;6;8;1;50
5093;1;2907202;29;3;1;2; 
5093;2;2907202;29;3;3;2; 
5093;3;2907202;29;3;3;2; 
5094;1;3503307;35;7;1;1;610
5094;2;3503307;35;7;2;1;545
5094;3;3503307;35;7;4;2; 
5094;4;3503307;35;7;3;2; 
5094;5;3503307;35;7;3;2; 
5094;6;3503307;35;7;3;2; 
5094;7;3503307;35;7;3;2; 
5095;1;4210100;42;2;1;1;540
5095;2;4210100;42;2;3;2; 
5096;1;4210100;42;5;1;2; 
5096;2;4210100;42;5;2;1;450
5096;3;4210100;42;5;3;2; 
5096;4;4210100;42;5;3;2; 
5096;5;4210100;42;5;3;2; 
5097;1;5215603;52;5;1;1;320
5097;2;5215603;52;5;2;2; 
5097;3;5215603;52;5;3;2; 
5097;4;5215603;52;5;3;2; 
5097;5;5215603;52;5;3;2; 
5098;1;5221403;52;6;1;1;194
5098;2;5221403;52;6;2;1;400
5098;3;5221403;52;6;4;2; 
5098;4;5221403;52;6;4;2; 
5098;5;5221403;52;6;3;2; 
5098;6;5221403;52;6;3;2; 
5099;1;3518701;35;3;1;1;800
5099;2;3518701;35;3;4;1;250
5099;3;3518701;35;3;3;2; 
5100;1;3543402;35;4;1;2; 
5100;2;3543402;35;4;3;2; 
5100;3;3543402;35;4;3;2; 
5100;4;3543402;35;4;2;1;500
5101;1;5300108;53;2;1;1;280
5101;2;5300108;53;2;5;2; 
5102;1;5300108;53;3;1;2; 
5102;2;5300108;53;3;2;1;500
5102;3;5300108;53;3;3;2; 
5103;4;5300108;53;4;3;1;9999,99
5103;1;5300108;53;4;1;1;600
5103;2;5300108;53;4;4;2; 
5103;3;5300108;53;4;3;1;75
5104;1;5300108;53;4;1;1;600
5104;2;5300108;53;4;3;2; 
5104;3;5300108;53;4;4;2; 
5104;4;5300108;53;4;3;2; 
5105;1;1304104;13;6;1;2; 
5105;2;1304104;13;6;2;1;545
5105;3;1304104;13;6;3;2; 
5105;4;1304104;13;6;3;2; 
5105;5;1304104;13;6;3;2; 
5105;6;1304104;13;6;8;2; 
5106;1;1711902;17;5;1;1;44
5106;2;1711902;17;5;2;1;545
5106;3;1711902;17;5;3;2; 
5106;4;1711902;17;5;3;2; 
5106;5;1711902;17;5;3;2; 
5107;1;3304201;33;5;1;1;366
5107;2;3304201;33;5;3;2; 
5107;3;3304201;33;5;3;2; 
5107;4;3304201;33;5;3;2; 
5107;5;3304201;33;5;3;2; 
5108;1;3300456;33;3;1;1;132
5108;2;3300456;33;3;3;2; 
5108;3;3300456;33;3;3;2; 
5109;1;3544251;35;5;1;2; 
5109;2;3544251;35;5;3;1;150
5109;3;3544251;35;5;3;1;150
5109;4;3544251;35;5;4;2; 
5109;5;3544251;35;5;5;2; 
5110;1;3503307;35;6;1;1;134
5110;2;3503307;35;6;3;1;60
5110;3;3503307;35;6;3;1;60
5110;4;3503307;35;6;3;1;150
5110;5;3503307;35;6;3;2; 
5110;6;3503307;35;6;3;1;150
5111;1;1301902;13;5;1;1;100
5111;2;1301902;13;5;2;1;300
5111;3;1301902;13;5;3;2; 
5111;4;1301902;13;5;3;2; 
5111;5;1301902;13;5;3;2; 
5112;2;1400159;14;6;2;1;9999,99
5112;1;1400159;14;6;1;2; 
5112;3;1400159;14;6;3;2; 
5112;4;1400159;14;6;3;2; 
5112;5;1400159;14;6;3;2; 
5112;6;1400159;14;6;3;2; 
5113;1;4317301;43;3;1;1;250
5113;2;4317301;43;3;3;2; 
5113;3;4317301;43;3;3;2; 
5114;1;2605608;26;11;1;1;164
5114;2;2605608;26;11;2;1;540
5114;3;2605608;26;11;4;2; 
5114;4;2605608;26;11;3;2; 
5114;5;2605608;26;11;3;2; 
5114;6;2605608;26;11;3;2; 
5114;7;2605608;26;11;3;2; 
5114;8;2605608;26;11;3;2; 
5114;9;2605608;26;11;3;2; 
5114;10;2605608;26;11;3;2; 
5114;11;2605608;26;11;6;2; 
5115;1;3529906;35;4;1;2; 
5115;2;3529906;35;4;2;2; 
5115;3;3529906;35;4;4;3;150
5115;4;3529906;35;4;3;3;20
5116;1;3529906;35;4;1;2; 
5116;2;3529906;35;4;2;1;545
5116;3;3529906;35;4;3;2; 
5116;4;3529906;35;4;3;2; 
5117;1;3529906;35;3;1;2; 
5117;2;3529906;35;3;2;1;500
5117;3;3529906;35;3;3;2; 
5118;1;2209351;22;4;1;1;270
5118;2;2209351;22;4;2;2; 
5118;3;2209351;22;4;3;1;32
5118;4;2209351;22;4;3;1;32
5119;2;4121000;41;3;2;3;9999,99
5119;1;4121000;41;3;1;1;102
5119;3;4121000;41;3;3;2; 
5120;1;5105903;51;5;1;2; 
5120;2;5105903;51;5;4;1;200
5120;3;5105903;51;5;3;2; 
5120;4;5105903;51;5;3;2; 
5120;5;5105903;51;5;4;2; 
5121;1;4105805;41;5;1;1;134
5121;2;4105805;41;5;2;2; 
5121;3;4105805;41;5;3;2; 
5121;4;4105805;41;5;3;2; 
5121;5;4105805;41;5;3;2; 
5122;1;4105805;41;5;1;2; 
5122;2;4105805;41;5;4;1;600
5122;3;4105805;41;5;3;2; 
5122;4;4105805;41;5;3;2; 
5122;5;4105805;41;5;3;2; 
5123;1;1200385;12;5;1;1;545
5123;2;1200385;12;5;2;1;2000
5123;3;1200385;12;5;4;2; 
5123;4;1200385;12;5;3;2; 
5123;5;1200385;12;5;4;2; 
5124;1;2207702;22;5;1;1;68
5124;2;2207702;22;5;2;1;300
5124;3;2207702;22;5;3;1;22
5124;4;2207702;22;5;3;1;22
5124;5;2207702;22;5;3;1;22
5125;1;3143906;31;5;1;1;563
5125;2;3143906;31;5;2;1;700
5125;3;3143906;31;5;3;2; 
5125;4;3143906;31;5;3;2; 
5125;5;3143906;31;5;3;2; 
5126;1;5208707;52;2;1;2; 
5126;2;5208707;52;2;2;1;545
5127;1;5105903;51;6;1;2; 
5127;2;5105903;51;6;4;2; 
5127;3;5105903;51;6;4;2; 
5127;4;5105903;51;6;4;1;150
5127;5;5105903;51;6;4;2; 
5127;6;5105903;51;6;3;2; 
5128;1;5107800;51;4;1;1;470
5128;2;5107800;51;4;3;2; 
5128;3;5107800;51;4;3;2; 
5128;4;5107800;51;4;3;2; 
5129;1;1501303;15;5;1;1;120
5129;2;1501303;15;5;2;2; 
5129;3;1501303;15;5;3;2; 
5129;4;1501303;15;5;3;2; 
5129;5;1501303;15;5;3;2; 
5130;1;2103307;21;10;1;1;60
5130;2;2103307;21;10;2;1;100
5130;3;2103307;21;10;3;1;40
5130;4;2103307;21;10;3;1;40
5130;5;2103307;21;10;3;1;40
5130;6;2103307;21;10;3;2; 
5130;7;2103307;21;10;6;2; 
5130;8;2103307;21;10;3;1;100
5130;9;2103307;21;10;6;2; 
5130;10;2103307;21;10;6;2; 
5131;1;2103307;21;5;1;1;200
5131;2;2103307;21;5;2;1;300
5131;3;2103307;21;5;3;1;36
5131;4;2103307;21;5;3;1;36
5131;5;2103307;21;5;3;1;36
5132;1;2917334;29;4;1;1;50
5132;2;2917334;29;4;2;3;240
5132;3;2917334;29;4;3;2; 
5132;4;2917334;29;4;3;1;200
5133;1;3143906;31;2;1;2; 
5133;2;3143906;31;2;3;2; 
5134;1;3300456;33;3;1;1;400
5134;2;3300456;33;3;2;1;200
5134;3;3300456;33;3;3;2; 
5135;1;3506805;35;5;1;1;166
5135;2;3506805;35;5;2;1;300
5135;3;3506805;35;5;3;2; 
5135;4;3506805;35;5;3;2; 
5135;5;3506805;35;5;3;2; 
5136;1;1100403;11;6;1;2; 
5136;2;1100403;11;6;2;1;600
5136;3;1100403;11;6;3;2; 
5136;4;1100403;11;6;3;2; 
5136;5;1100403;11;6;3;2; 
5136;6;1100403;11;6;3;2; 
5137;1;5103403;51;4;1;1;60
5137;2;5103403;51;4;3;2; 
5137;3;5103403;51;4;3;2; 
5137;4;5103403;51;4;3;2; 
5138;1;5003207;50;4;1;1;545
5138;2;5003207;50;4;2;1;545
5138;3;5003207;50;4;3;2; 
5138;4;5003207;50;4;3;2; 
5139;1;1505106;15;5;1;2; 
5139;2;1505106;15;5;2;1;200
5139;3;1505106;15;5;8;2; 
5139;4;1505106;15;5;8;1;100
5139;5;1505106;15;5;3;2; 
5140;1;1505106;15;5;1;1;200
5140;2;1505106;15;5;4;1;545
5140;3;1505106;15;5;3;2; 
5140;4;1505106;15;5;3;2; 
5140;5;1505106;15;5;3;2; 
5141;1;1505106;15;4;1;2; 
5141;2;1505106;15;4;7;1;150
5141;3;1505106;15;4;7;2; 
5141;4;1505106;15;4;4;2; 
5142;1;5221403;52;4;1;2; 
5142;2;5221403;52;4;2;1;700
5142;3;5221403;52;4;3;2; 
5142;4;5221403;52;4;3;2; 
5143;1;1302603;13;7;1;2; 
5143;2;1302603;13;7;2;1;100
5143;3;1302603;13;7;3;2; 
5143;4;1302603;13;7;3;2; 
5143;5;1302603;13;7;3;2; 
5143;6;1302603;13;7;3;2; 
5143;7;1302603;13;7;3;2; 
5144;1;5101407;51;3;1;1;180
5144;2;5101407;51;3;2;1;300
5144;3;5101407;51;3;5;2; 
5145;5;2600708;26;5;8;3;9999,99
5145;1;2600708;26;5;1;1;172
5145;2;2600708;26;5;7;1;545
5145;3;2600708;26;5;3;2; 
5145;4;2600708;26;5;3;2; 
5146;1;3169307;31;5;1;1;40
5146;2;3169307;31;5;7;1;200
5146;3;3169307;31;5;8;1;70
5146;4;3169307;31;5;3;2; 
5146;5;3169307;31;5;7;1;500
5147;1;5208707;52;4;1;1;400
5147;2;5208707;52;4;3;2; 
5147;3;5208707;52;4;3;2; 
5147;4;5208707;52;4;3;2; 
5148;1;1501808;15;4;1;1;112
5148;2;1501808;15;4;2;1;50
5148;3;1501808;15;4;3;2; 
5148;4;1501808;15;4;3;2; 
5149;1;2605608;26;1;1;1;68
5150;1;4105805;41;5;1;2; 
5150;2;4105805;41;5;2;1;100
5150;3;4105805;41;5;3;2; 
5150;4;4105805;41;5;3;2; 
5150;5;4105805;41;5;3;2; 
5151;1;4119905;41;4;1;2; 
5151;2;4119905;41;4;2;1;800
5151;3;4119905;41;4;3;2; 
5151;4;4119905;41;4;3;2; 
5152;1;1508100;15;4;1;1;340
5152;2;1508100;15;4;2;1;250
5152;3;1508100;15;4;8;2; 
5152;4;1508100;15;4;3;2; 
5153;1;5107800;51;3;1;1;300
5153;2;5107800;51;3;2;1;540
5153;3;5107800;51;3;3;2; 
5154;1;3145604;31;4;1;3;112
5154;2;3145604;31;4;3;2; 
5154;3;3145604;31;4;3;2; 
5154;4;3145604;31;4;7;1;510
5155;1;3145604;31;5;1;1;545
5155;2;3145604;31;5;3;2; 
5155;3;3145604;31;5;3;2; 
5155;4;3145604;31;5;7;1;545
5155;5;3145604;31;5;7;1;545
5156;1;1505106;15;6;1;1;60
5156;2;1505106;15;6;2;2; 
5156;3;1505106;15;6;3;2; 
5156;4;1505106;15;6;3;2; 
5156;5;1505106;15;6;3;2; 
5156;6;1505106;15;6;3;2; 
5157;1;3301405;33;6;1;1;155
5157;2;3301405;33;6;2;1;300
5157;3;3301405;33;6;3;2; 
5157;4;3301405;33;6;3;2; 
5157;5;3301405;33;6;3;2; 
5157;6;3301405;33;6;3;2; 
5158;1;3523404;35;5;1;1;120
5158;2;3523404;35;5;2;1;400
5158;3;3523404;35;5;3;2; 
5158;4;3523404;35;5;3;2; 
5158;5;3523404;35;5;3;2; 
5159;1;5205109;52;5;1;1;420
5159;2;5205109;52;5;3;2; 
5159;3;5205109;52;5;3;2; 
5159;4;5205109;52;5;3;2; 
5159;5;5205109;52;5;3;2; 
5160;1;5218003;52;4;1;1;30
5160;2;5218003;52;4;2;1;300
5160;3;5218003;52;4;3;2; 
5160;4;5218003;52;4;3;2; 
5161;1;4314902;43;2;1;1;140
5161;2;4314902;43;2;4;2; 
5162;1;5210000;52;3;1;1;104
5162;2;5210000;52;3;3;2; 
5162;3;5210000;52;3;3;2; 
5163;1;2607406;26;6;1;1;515
5163;2;2607406;26;6;3;2; 
5163;3;2607406;26;6;3;2; 
5163;4;2607406;26;6;3;2; 
5163;5;2607406;26;6;3;2; 
5163;6;2607406;26;6;9;2; 
5164;1;2605608;26;3;1;1;122
5164;2;2605608;26;3;2;1;200
5164;3;2605608;26;3;3;2; 
5165;1;5221858;52;4;1;1;44
5165;2;5221858;52;4;2;1;512
5165;3;5221858;52;4;4;2; 
5165;4;5221858;52;4;3;2; 
5166;1;1100403;11;5;1;2; 
5166;2;1100403;11;5;2;1;100
5166;3;1100403;11;5;3;2; 
5166;4;1100403;11;5;3;2; 
5166;5;1100403;11;5;3;2; 
5167;1;4304663;43;4;1;1;630
5167;2;4304663;43;4;2;1;300
5167;3;4304663;43;4;4;2; 
5167;4;4304663;43;4;3;2; 
5168;1;4307609;43;1;1;1;60
5169;1;5100250;51;5;1;2; 
5169;2;5100250;51;5;2;1;540
5169;3;5100250;51;5;3;2; 
5169;4;5100250;51;5;3;2; 
5169;5;5100250;51;5;3;2; 
5170;1;3509700;35;3;1;1;362
5170;2;3509700;35;3;3;2; 
5170;3;3509700;35;3;3;2; 
5171;1;4202156;42;4;1;1;80
5171;2;4202156;42;4;3;2; 
5171;3;4202156;42;4;3;2; 
5171;4;4202156;42;4;3;2; 
5172;1;1506559;15;3;1;1;90
5172;2;1506559;15;3;2;1;300
5172;3;1506559;15;3;3;2; 
5173;1;1500800;15;4;1;1;123
5173;2;1500800;15;4;2;1;540
5173;3;1500800;15;4;3;2; 
5173;4;1500800;15;4;3;2; 
5174;1;3131307;31;3;1;1;500
5174;2;3131307;31;3;3;2; 
5174;3;3131307;31;3;3;2; 
5175;1;3500808;35;2;1;1;300
5175;2;3500808;35;2;3;2; 
5176;1;2609204;26;5;1;1;540
5176;2;2609204;26;5;2;2; 
5176;3;2609204;26;5;4;2; 
5176;4;2609204;26;5;5;2; 
5176;5;2609204;26;5;5;2; 
5177;1;3300456;33;4;1;1;340
5177;2;3300456;33;4;3;2; 
5177;3;3300456;33;4;3;2; 
5177;4;3300456;33;4;2;1;250
5178;1;3506805;35;5;1;1;160
5178;2;3506805;35;5;3;2; 
5178;3;3506805;35;5;3;2; 
5178;4;3506805;35;5;3;2; 
5178;5;3506805;35;5;2;1;500
5179;1;3506805;35;3;1;1;534
5179;2;3506805;35;3;3;2; 
5179;3;3506805;35;3;3;2; 
5180;1;4123808;41;3;1;1;134
5180;2;4123808;41;3;3;2; 
5180;3;4123808;41;3;3;1;100
5181;1;5219753;52;4;1;1;384
5181;2;5219753;52;4;3;2; 
5181;3;5219753;52;4;3;2; 
5181;4;5219753;52;4;3;2; 
5182;1;4105805;41;2;1;1;470
5182;2;4105805;41;2;4;1;100
5183;1;5001102;50;4;1;2; 
5183;2;5001102;50;4;2;1;545
5183;3;5001102;50;4;3;2; 
5183;4;5001102;50;4;3;2; 
5184;1;5103403;51;4;1;2; 
5184;2;5103403;51;4;2;1;637
5184;3;5103403;51;4;3;2; 
5184;4;5103403;51;4;3;2; 
5185;1;5103403;51;4;1;1;112
5185;2;5103403;51;4;3;2; 
5185;3;5103403;51;4;3;2; 
5185;4;5103403;51;4;3;2; 
5186;1;3535507;35;6;1;1;134
5186;2;3535507;35;6;2;3;200
5186;3;3535507;35;6;3;2; 
5186;4;3535507;35;6;3;2; 
5186;5;3535507;35;6;3;2; 
5186;6;3535507;35;6;3;2; 
5187;1;3518701;35;3;1;1;700
5187;2;3518701;35;3;7;1;540
5187;3;3518701;35;3;3;2; 
5188;1;4103305;41;5;1;1;112
5188;2;4103305;41;5;2;1;400
5188;3;4103305;41;5;3;2; 
5188;4;4103305;41;5;3;2; 
5188;5;4103305;41;5;3;2; 
5189;1;4111407;41;4;1;1;545
5189;2;4111407;41;4;2;1;200
5189;3;4111407;41;4;3;2; 
5189;4;4111407;41;4;3;2; 
5190;1;2607406;26;3;1;1;112
5190;2;2607406;26;3;3;2; 
5190;3;2607406;26;3;3;2; 
5191;1;3301876;33;2;1;1;90
5191;2;3301876;33;2;2;2; 
5192;1;3131307;31;3;1;1;112
5192;2;3131307;31;3;3;2; 
5192;3;3131307;31;3;3;2; 
5193;1;3202306;32;5;1;1;450
5193;2;3202306;32;5;2;1;550
5193;3;3202306;32;5;3;2; 
5193;4;3202306;32;5;3;2; 
5193;5;3202306;32;5;3;2; 
5194;1;3202306;32;2;1;1;577
5194;2;3202306;32;2;3;2; 
5195;1;3202306;32;5;1;1;194
5195;2;3202306;32;5;2;1;545
5195;3;3202306;32;5;7;2; 
5195;4;3202306;32;5;3;2; 
5195;5;3202306;32;5;3;2; 
5196;1;5215801;52;4;1;1;657
5196;2;5215801;52;4;2;1;600
5196;3;5215801;52;4;3;2; 
5196;4;5215801;52;4;3;2; 
5197;1;5104807;51;2;1;1;540
5197;2;5104807;51;2;6;2; 
5198;1;5105903;51;6;1;2; 
5198;2;5105903;51;6;2;1;600
5198;3;5105903;51;6;3;2; 
5198;4;5105903;51;6;3;2; 
5198;5;5105903;51;6;3;2; 
5198;6;5105903;51;6;3;2; 
5199;1;5105903;51;5;1;1;200
5199;2;5105903;51;5;2;1;250
5199;3;5105903;51;5;3;2; 
5199;4;5105903;51;5;3;2; 
5199;5;5105903;51;5;3;2; 
5200;1;2105302;21;4;1;1;200
5200;2;2105302;21;4;3;2; 
5200;3;2105302;21;4;3;2; 
5200;4;2105302;21;4;3;2; 
5201;1;2606101;26;5;1;1;200
5201;2;2606101;26;5;4;2; 
5201;3;2606101;26;5;4;2; 
5201;4;2606101;26;5;5;2; 
5201;5;2606101;26;5;5;2; 
5202;1;3131307;31;3;1;1;112
5202;2;3131307;31;3;3;2; 
5202;3;3131307;31;3;3;2; 
5203;1;1721000;17;3;1;1;545
5203;2;1721000;17;3;3;2; 
5203;3;1721000;17;3;7;3;30
5204;1;1721000;17;3;1;1;800
5204;2;1721000;17;3;2;1;600
5204;3;1721000;17;3;3;2; 
5205;1;3518800;35;3;1;1;890
5205;2;3518800;35;3;2;2; 
5205;3;3518800;35;3;3;2; 
5206;1;4113700;41;6;1;1;66
5206;2;4113700;41;6;2;1;600
5206;3;4113700;41;6;3;2; 
5206;4;4113700;41;6;3;2; 
5206;5;4113700;41;6;3;2; 
5206;6;4113700;41;6;8;1;100
5207;1;5218003;52;4;1;1;100
5207;2;5218003;52;4;7;1;545
5207;3;5218003;52;4;7;1;545
5207;4;5218003;52;4;4;2; 
5208;1;5005004;50;4;1;2; 
5208;2;5005004;50;4;2;1;540
5208;3;5005004;50;4;4;1;100
5208;4;5005004;50;4;5;2; 
5209;1;3550308;35;6;1;2; 
5209;2;3550308;35;6;7;1;300
5209;3;3550308;35;6;2;1;300
5209;4;3550308;35;6;8;1;100
5209;5;3550308;35;6;3;2; 
5209;6;3550308;35;6;3;2; 
5210;1;3550308;35;3;1;1;170
5210;2;3550308;35;3;4;2; 
5210;3;3550308;35;3;4;1;150
5211;1;3550308;35;3;1;1;150
5211;2;3550308;35;3;4;2; 
5211;3;3550308;35;3;3;2; 
5212;1;3550308;35;4;1;3;100
5212;2;3550308;35;4;3;2; 
5212;3;3550308;35;4;3;2; 
5212;4;3550308;35;4;8;3;150
5213;1;4116703;41;4;1;1;150
5213;2;4116703;41;4;2;2; 
5213;3;4116703;41;4;3;2; 
5213;4;4116703;41;4;5;2; 
5214;1;5220207;52;3;1;1;150
5214;2;5220207;52;3;2;2; 
5214;3;5220207;52;3;2;2; 
5215;1;4313706;43;3;1;2; 
5215;2;4313706;43;3;2;1;545
5215;3;4313706;43;3;3;2; 
5216;1;4313706;43;1;1;1;300
5217;1;2200202;22;2;1;1;192,5
5217;2;2200202;22;2;2;1;540
5218;1;3550308;35;2;1;1;250
5218;2;3550308;35;2;3;2; 
5219;1;4120408;41;5;1;1;300
5219;2;4120408;41;5;7;1;540
5219;3;4120408;41;5;3;2; 
5219;4;4120408;41;5;8;2; 
5219;5;4120408;41;5;9;2; 
5220;1;5221601;52;3;1;1;30
5220;2;5221601;52;3;2;1;350
5220;3;5221601;52;3;3;2; 
5221;1;1508035;15;6;1;1;112
5221;2;1508035;15;6;2;1;80
5221;3;1508035;15;6;3;2; 
5221;4;1508035;15;6;5;2; 
5221;5;1508035;15;6;5;2; 
5221;6;1508035;15;6;3;2; 
5222;1;1501303;15;5;1;1;90
5222;2;1501303;15;5;2;1;300
5222;3;1501303;15;5;3;2; 
5222;4;1501303;15;5;3;2; 
5222;5;1501303;15;5;3;2; 
5223;1;1400100;14;2;1;1;545
5223;2;1400100;14;2;5;2; 
5224;1;2200202;22;5;1;1;70
5224;2;2200202;22;5;2;1;300
5224;3;2200202;22;5;3;2; 
5224;4;2200202;22;5;3;1;32
5224;5;2200202;22;5;3;1;32
5225;1;3518800;35;3;1;1;600
5225;2;3518800;35;3;3;2; 
5225;3;3518800;35;3;4;2; 
5226;1;3518800;35;3;1;1;200
5226;2;3518800;35;3;3;2; 
5226;3;3518800;35;3;4;2; 
5227;1;4105904;41;5;1;1;662
5227;2;4105904;41;5;3;2; 
5227;3;4105904;41;5;3;2; 
5227;4;4105904;41;5;3;2; 
5227;5;4105904;41;5;8;2; 
5228;1;4105904;41;4;1;1;500
5228;2;4105904;41;4;3;2; 
5228;3;4105904;41;4;3;2; 
5228;4;4105904;41;4;3;2; 
5229;1;1505494;15;7;1;1;100
5229;2;1505494;15;7;7;1;100
5229;3;1505494;15;7;7;1;100
5229;4;1505494;15;7;4;2; 
5229;5;1505494;15;7;3;2; 
5229;6;1505494;15;7;3;2; 
5229;7;1505494;15;7;3;2; 
5230;1;4313706;43;3;1;2; 
5230;2;4313706;43;3;2;1;300
5230;3;4313706;43;3;3;2; 
5231;1;4314902;43;5;1;1;480
5231;2;4314902;43;5;3;2; 
5231;3;4314902;43;5;3;2; 
5231;4;4314902;43;5;3;2; 
5231;5;4314902;43;5;3;2; 
5232;1;5209903;52;4;1;1;322
5232;2;5209903;52;4;2;2; 
5232;3;5209903;52;4;3;2; 
5232;4;5209903;52;4;3;2; 
5233;1;5104807;51;4;1;1;450
5233;2;5104807;51;4;2;1;500
5233;3;5104807;51;4;3;2; 
5233;4;5104807;51;4;3;2; 
5234;1;1505106;15;6;1;1;190
5234;2;1505106;15;6;2;2; 
5234;3;1505106;15;6;3;2; 
5234;4;1505106;15;6;3;2; 
5234;5;1505106;15;6;3;2; 
5234;6;1505106;15;6;3;2; 
5235;1;2200202;22;5;1;1;220
5235;2;2200202;22;5;2;1;250
5235;3;2200202;22;5;3;1;32
5235;4;2200202;22;5;3;1;32
5235;5;2200202;22;5;4;2; 
5236;1;2111706;21;3;1;1;45
5236;2;2111706;21;3;3;2; 
5236;3;2111706;21;3;3;1;45
5237;1;5212501;52;4;1;1;322
5237;2;5212501;52;4;4;2; 
5237;3;5212501;52;4;3;2; 
5237;4;5212501;52;4;2;1;80
5238;1;5221403;52;4;1;1;540
5238;2;5221403;52;4;2;1;540
5238;3;5221403;52;4;3;2; 
5238;4;5221403;52;4;3;2; 
5239;1;5205901;52;5;1;1;500
5239;2;5205901;52;5;2;2; 
5239;3;5205901;52;5;3;2; 
5239;4;5205901;52;5;3;2; 
5239;5;5205901;52;5;3;2; 
5240;1;5218805;52;5;1;3;100
5240;2;5218805;52;5;3;1;250
5240;3;5218805;52;5;3;2; 
5240;4;5218805;52;5;3;2; 
5240;5;5218805;52;5;3;2; 
5241;1;5218805;52;3;1;1;510
5241;2;5218805;52;3;3;2; 
5241;3;5218805;52;3;3;2; 
5242;1;5005004;50;3;1;1;500
5242;2;5005004;50;3;2;1;350
5242;3;5005004;50;3;3;2; 
5243;2;5102702;51;4;2;1;9999,99
5243;1;5102702;51;4;1;2; 
5243;3;5102702;51;4;3;2; 
5243;4;5102702;51;4;3;2; 
5244;1;5220454;52;4;1;1;674
5244;2;5220454;52;4;3;2; 
5244;3;5220454;52;4;3;2; 
5244;4;5220454;52;4;3;2; 
5245;1;4123808;41;2;1;2; 
5245;2;4123808;41;2;3;1;200
5246;1;1101476;11;4;1;1;100
5246;2;1101476;11;4;2;3;350
5246;3;1101476;11;4;3;2; 
5246;4;1101476;11;4;3;2; 
5247;1;1505106;15;3;1;2; 
5247;2;1505106;15;3;2;1;300
5247;3;1505106;15;3;3;2; 
5248;1;2907806;29;4;1;3;20
5248;2;2907806;29;4;2;1;450
5248;3;2907806;29;4;3;2; 
5248;4;2907806;29;4;3;2; 
5249;1;3506805;35;5;1;1;112
5249;2;3506805;35;5;7;1;540
5249;3;3506805;35;5;7;1;150
5249;4;3506805;35;5;3;1;50
5249;5;3506805;35;5;3;1;540
5250;1;1100403;11;4;1;2; 
5250;2;1100403;11;4;2;1;545
5250;3;1100403;11;4;3;2; 
5250;4;1100403;11;4;3;2; 
5251;1;5219753;52;3;1;1;312
5251;2;5219753;52;3;3;2; 
5251;3;5219753;52;3;3;2; 
5252;1;1200500;12;3;1;1;90
5252;2;1200500;12;3;2;2; 
5252;3;1200500;12;3;3;1;150
5253;1;5219456;52;2;1;1;68
5253;2;5219456;52;2;4;1;50
5254;1;5219456;52;4;1;1;134
5254;2;5219456;52;4;3;2; 
5254;3;5219456;52;4;3;2; 
5254;4;5219456;52;4;3;2; 
